Time,FV,TY
2/2/2017 8:00,117.828125,124.40625
2/2/2017 9:00,117.9453125,124.625
2/2/2017 10:00,117.953125,124.625
2/2/2017 11:00,117.9296875,124.578125
2/2/2017 12:00,117.8671875,124.46875
2/2/2017 13:00,117.828125,124.390625
2/2/2017 14:00,117.8046875,124.34375
2/2/2017 15:00,117.828125,124.375
2/2/2017 16:00,117.78125,124.296875
2/2/2017 17:00,117.796875,124.328125
2/2/2017 19:00,117.796875,124.328125
2/2/2017 20:00,117.765625,124.296875
2/2/2017 21:00,117.765625,124.296875
2/2/2017 22:00,117.7578125,124.28125
2/2/2017 23:00,117.7421875,124.265625
2/3/2017 0:00,117.75,124.265625
2/3/2017 1:00,117.75,124.25
2/3/2017 2:00,117.71875,124.1875
2/3/2017 3:00,117.703125,124.203125
2/3/2017 4:00,117.7421875,124.234375
2/3/2017 5:00,117.7578125,124.25
2/3/2017 6:00,117.7578125,124.265625
2/3/2017 7:00,117.7421875,124.25
2/3/2017 8:00,117.734375,124.265625
2/3/2017 9:00,117.984375,124.625
2/3/2017 10:00,117.9609375,124.59375
2/3/2017 11:00,118.0546875,124.765625
2/3/2017 12:00,118.0625,124.75
2/3/2017 13:00,118,124.640625
2/3/2017 14:00,117.84375,124.375
2/3/2017 15:00,117.765625,124.265625
2/3/2017 16:00,117.8359375,124.375
2/3/2017 17:00,117.8671875,124.46875
2/5/2017 19:00,117.859375,124.4375
2/5/2017 20:00,117.953125,124.578125
2/5/2017 21:00,117.9140625,124.515625
2/5/2017 22:00,117.9375,124.578125
2/5/2017 23:00,117.9375,124.5625
2/6/2017 0:00,117.8984375,124.484375
2/6/2017 1:00,117.921875,124.546875
2/6/2017 2:00,117.9296875,124.5625
2/6/2017 3:00,117.9296875,124.53125
2/6/2017 4:00,117.96875,124.625
2/6/2017 5:00,117.96875,124.609375
2/6/2017 6:00,117.984375,124.625
2/6/2017 7:00,117.984375,124.640625
2/6/2017 8:00,118.046875,124.765625
2/6/2017 9:00,118.109375,124.859375
2/6/2017 10:00,118.0390625,124.734375
2/6/2017 11:00,118.0546875,124.75
2/6/2017 12:00,118.09375,124.8125
2/6/2017 13:00,118.1640625,124.9375
2/6/2017 14:00,118.1875,124.96875
2/6/2017 15:00,118.1484375,124.9375
2/6/2017 16:00,118.140625,124.90625
2/6/2017 17:00,118.1875,124.984375
2/6/2017 19:00,118.1953125,125
2/6/2017 20:00,118.265625,125.125
2/6/2017 21:00,118.2578125,125.125
2/6/2017 22:00,118.2578125,125.140625
2/6/2017 23:00,118.25,125.109375
2/7/2017 0:00,118.2578125,125.125
2/7/2017 1:00,118.265625,125.140625
2/7/2017 2:00,118.2578125,125.125
2/7/2017 3:00,118.1953125,125.015625
2/7/2017 4:00,118.203125,125.0625
2/7/2017 5:00,118.125,124.9375
2/7/2017 6:00,118.1328125,124.953125
2/7/2017 7:00,118.09375,124.84375
2/7/2017 8:00,118.1328125,124.921875
2/7/2017 9:00,118.1015625,124.859375
2/7/2017 10:00,118.09375,124.859375
2/7/2017 11:00,118.171875,125.015625
2/7/2017 12:00,118.21875,125.09375
2/7/2017 13:00,118.25,125.1875
2/7/2017 14:00,118.234375,125.15625
2/7/2017 15:00,118.1953125,125.125
2/7/2017 16:00,118.1796875,125.0625
2/7/2017 17:00,118.171875,125.03125
2/7/2017 19:00,118.171875,125.046875
2/7/2017 20:00,118.171875,125.0625
2/7/2017 21:00,118.2109375,125.109375
2/7/2017 22:00,118.234375,125.171875
2/7/2017 23:00,118.2109375,125.140625
2/8/2017 0:00,118.1875,125.09375
2/8/2017 1:00,118.1796875,125.0625
2/8/2017 2:00,118.1640625,125.03125
2/8/2017 3:00,118.1484375,125
2/8/2017 4:00,118.203125,125.125
2/8/2017 5:00,118.15625,125.0625
2/8/2017 6:00,118.15625,125.078125
2/8/2017 7:00,118.1796875,125.109375
2/8/2017 8:00,118.28125,125.28125
2/8/2017 9:00,118.28125,125.28125
2/8/2017 10:00,118.421875,125.484375
2/8/2017 11:00,118.390625,125.421875
2/8/2017 12:00,118.40625,125.484375
2/8/2017 13:00,118.4296875,125.546875
2/8/2017 14:00,118.28125,125.28125
2/8/2017 15:00,118.34375,125.375
2/8/2017 16:00,118.3984375,125.46875
2/8/2017 17:00,118.40625,125.46875
2/8/2017 19:00,118.390625,125.4375
2/8/2017 20:00,118.3671875,125.40625
2/8/2017 21:00,118.3515625,125.375
2/8/2017 22:00,118.359375,125.359375
2/8/2017 23:00,118.3515625,125.375
2/9/2017 1:00,118.328125,125.328125
2/9/2017 2:00,118.28125,125.234375
2/9/2017 3:00,118.2578125,125.203125
2/9/2017 4:00,118.265625,125.203125
2/9/2017 5:00,118.28125,125.203125
2/9/2017 6:00,118.2578125,125.203125
2/9/2017 7:00,118.2421875,125.171875
2/9/2017 8:00,118.2578125,125.1875
2/9/2017 9:00,118.2421875,125.171875
2/9/2017 10:00,118.234375,125.140625
2/9/2017 11:00,118.1796875,125.078125
2/9/2017 12:00,118.1328125,125
2/9/2017 13:00,118.15625,125.03125
2/9/2017 14:00,118.109375,124.96875
2/9/2017 15:00,118.0703125,124.921875
2/9/2017 16:00,118.078125,124.890625
2/9/2017 17:00,118.0859375,124.90625
2/9/2017 19:00,118.046875,124.859375
2/9/2017 20:00,118.015625,124.796875
2/9/2017 21:00,118.015625,124.796875
2/9/2017 22:00,118,124.78125
2/9/2017 23:00,118.015625,124.78125
2/10/2017 0:00,118.0078125,124.78125
2/10/2017 1:00,118.0078125,124.78125
2/10/2017 2:00,118.015625,124.8125
2/10/2017 3:00,117.9921875,124.734375
2/10/2017 4:00,118.0390625,124.828125
2/10/2017 5:00,118,124.75
2/10/2017 6:00,118.0078125,124.765625
2/10/2017 7:00,118.0078125,124.78125
2/10/2017 8:00,117.984375,124.71875
2/10/2017 9:00,117.9765625,124.6875
2/10/2017 10:00,117.9765625,124.6875
2/10/2017 11:00,117.96875,124.703125
2/10/2017 12:00,118.0390625,124.84375
2/10/2017 13:00,118.0078125,124.796875
2/10/2017 14:00,118.0078125,124.8125
2/10/2017 15:00,117.9921875,124.796875
2/10/2017 16:00,118.0078125,124.78125
2/10/2017 17:00,117.984375,124.78125
2/12/2017 19:00,117.9296875,124.671875
2/12/2017 20:00,117.9375,124.6875
2/12/2017 21:00,117.9140625,124.65625
2/12/2017 22:00,117.90625,124.625
2/12/2017 23:00,117.921875,124.65625
2/13/2017 0:00,117.921875,124.65625
2/13/2017 1:00,117.9375,124.6875
2/13/2017 2:00,117.9453125,124.6875
2/13/2017 3:00,117.9453125,124.6875
2/13/2017 4:00,117.921875,124.640625
2/13/2017 5:00,117.8828125,124.5625
2/13/2017 6:00,117.9140625,124.625
2/13/2017 7:00,117.8984375,124.59375
2/13/2017 8:00,117.8671875,124.5625
2/13/2017 9:00,117.8359375,124.484375
2/13/2017 10:00,117.859375,124.53125
2/13/2017 11:00,117.8359375,124.5
2/13/2017 12:00,117.8671875,124.5625
2/13/2017 13:00,117.8671875,124.5625
2/13/2017 14:00,117.8984375,124.59375
2/13/2017 15:00,117.875,124.578125
2/13/2017 16:00,117.8984375,124.609375
2/13/2017 17:00,117.859375,124.546875
2/13/2017 19:00,117.859375,124.5625
2/13/2017 20:00,117.8359375,124.515625
2/13/2017 21:00,117.8046875,124.453125
2/13/2017 22:00,117.8125,124.484375
2/13/2017 23:00,117.8359375,124.515625
2/14/2017 0:00,117.84375,124.53125
2/14/2017 1:00,117.875,124.578125
2/14/2017 2:00,117.890625,124.609375
2/14/2017 3:00,117.84375,124.53125
2/14/2017 4:00,117.8125,124.453125
2/14/2017 5:00,117.84375,124.515625
2/14/2017 6:00,117.8359375,124.484375
2/14/2017 7:00,117.828125,124.46875
2/14/2017 8:00,117.8515625,124.53125
2/14/2017 9:00,117.8671875,124.546875
2/14/2017 10:00,117.84375,124.53125
2/14/2017 11:00,117.53125,124.03125
2/14/2017 12:00,117.578125,124.109375
2/14/2017 13:00,117.578125,124.109375
2/14/2017 14:00,117.625,124.203125
2/14/2017 15:00,117.640625,124.25
2/14/2017 16:00,117.59375,124.1875
2/14/2017 17:00,117.609375,124.21875
2/14/2017 19:00,117.5859375,124.171875
2/14/2017 20:00,117.578125,124.140625
2/14/2017 21:00,117.6015625,124.171875
2/14/2017 22:00,117.6015625,124.171875
2/14/2017 23:00,117.6015625,124.171875
2/15/2017 0:00,117.5859375,124.15625
2/15/2017 1:00,117.6015625,124.171875
2/15/2017 2:00,117.640625,124.25
2/15/2017 3:00,117.625,124.203125
2/15/2017 4:00,117.625,124.21875
2/15/2017 5:00,117.609375,124.171875
2/15/2017 6:00,117.609375,124.15625
2/15/2017 7:00,117.59375,124.140625
2/15/2017 8:00,117.578125,124.140625
2/15/2017 9:00,117.40625,123.859375
2/15/2017 10:00,117.4453125,123.921875
2/15/2017 11:00,117.4375,123.921875
2/15/2017 12:00,117.5,124.046875
2/15/2017 13:00,117.4453125,123.953125
2/15/2017 14:00,117.421875,123.90625
2/15/2017 15:00,117.453125,123.96875
2/15/2017 16:00,117.4609375,123.96875
2/15/2017 17:00,117.4921875,124.03125
2/15/2017 19:00,117.4765625,124
2/15/2017 20:00,117.5390625,124.109375
2/15/2017 21:00,117.546875,124.140625
2/15/2017 22:00,117.515625,124.078125
2/15/2017 23:00,117.53125,124.09375
2/16/2017 0:00,117.53125,124.109375
2/16/2017 1:00,117.5546875,124.140625
2/16/2017 2:00,117.5390625,124.109375
2/16/2017 3:00,117.515625,124.09375
2/16/2017 4:00,117.5390625,124.140625
2/16/2017 5:00,117.5390625,124.125
2/16/2017 6:00,117.5703125,124.171875
2/16/2017 7:00,117.6015625,124.21875
2/16/2017 8:00,117.609375,124.21875
2/16/2017 9:00,117.5625,124.125
2/16/2017 10:00,117.5859375,124.15625
2/16/2017 11:00,117.7265625,124.390625
2/16/2017 12:00,117.71875,124.390625
2/16/2017 13:00,117.734375,124.421875
2/16/2017 14:00,117.765625,124.46875
2/16/2017 15:00,117.75,124.453125
2/16/2017 16:00,117.734375,124.40625
2/16/2017 17:00,117.765625,124.46875
2/16/2017 19:00,117.7265625,124.421875
2/16/2017 20:00,117.71875,124.40625
2/16/2017 21:00,117.71875,124.390625
2/16/2017 22:00,117.71875,124.375
2/16/2017 23:00,117.7421875,124.40625
2/17/2017 0:00,117.734375,124.390625
2/17/2017 1:00,117.734375,124.40625
2/17/2017 2:00,117.734375,124.390625
2/17/2017 3:00,117.7265625,124.390625
2/17/2017 4:00,117.796875,124.5
2/17/2017 5:00,117.875,124.640625
2/17/2017 6:00,117.9140625,124.703125
2/17/2017 7:00,117.8984375,124.6875
2/17/2017 8:00,117.9375,124.75
2/17/2017 9:00,117.984375,124.8125
2/17/2017 10:00,117.9609375,124.8125
2/17/2017 11:00,117.9375,124.75
2/17/2017 12:00,117.921875,124.75
2/17/2017 13:00,117.9140625,124.71875
2/17/2017 14:00,117.9296875,124.75
2/17/2017 15:00,117.921875,124.71875
2/17/2017 16:00,117.9375,124.734375
2/17/2017 17:00,117.953125,124.765625
2/19/2017 19:00,117.921875,124.71875
2/19/2017 20:00,117.921875,124.703125
2/19/2017 21:00,117.921875,124.71875
2/19/2017 22:00,117.90625,124.6875
2/19/2017 23:00,117.90625,124.6875
2/20/2017 0:00,117.90625,124.6875
2/20/2017 1:00,117.8984375,124.65625
2/20/2017 2:00,117.8671875,124.59375
2/20/2017 3:00,117.8671875,124.59375
2/20/2017 4:00,117.90625,124.65625
2/20/2017 5:00,117.8984375,124.640625
2/20/2017 6:00,117.859375,124.578125
2/20/2017 7:00,117.890625,124.640625
2/20/2017 8:00,117.9140625,124.6875
2/20/2017 9:00,117.90625,124.65625
2/20/2017 10:00,117.90625,124.671875
2/20/2017 11:00,117.9296875,124.703125
2/20/2017 12:00,117.9296875,124.71875
2/20/2017 13:00,117.921875,124.703125
2/20/2017 19:00,117.8671875,124.609375
2/20/2017 20:00,117.8671875,124.625
2/20/2017 21:00,117.8515625,124.578125
2/20/2017 22:00,117.8203125,124.546875
2/20/2017 23:00,117.8125,124.53125
2/21/2017 0:00,117.84375,124.59375
2/21/2017 1:00,117.8515625,124.59375
2/21/2017 2:00,117.875,124.640625
2/21/2017 3:00,117.84375,124.578125
2/21/2017 4:00,117.84375,124.59375
2/21/2017 5:00,117.765625,124.453125
2/21/2017 6:00,117.765625,124.484375
2/21/2017 7:00,117.78125,124.484375
2/21/2017 8:00,117.75,124.4375
2/21/2017 9:00,117.765625,124.453125
2/21/2017 10:00,117.8515625,124.59375
2/21/2017 11:00,117.8671875,124.625
2/21/2017 12:00,117.9140625,124.734375
2/21/2017 13:00,117.90625,124.71875
2/21/2017 14:00,117.8984375,124.6875
2/21/2017 15:00,117.8984375,124.703125
2/21/2017 16:00,117.8828125,124.671875
2/21/2017 17:00,117.8828125,124.671875
2/21/2017 19:00,117.8515625,124.609375
2/21/2017 20:00,117.828125,124.578125
2/21/2017 21:00,117.84375,124.59375
2/21/2017 22:00,117.859375,124.609375
2/21/2017 23:00,117.828125,124.5625
2/22/2017 0:00,117.8203125,124.546875
2/22/2017 1:00,117.7890625,124.5
2/22/2017 2:00,117.78125,124.484375
2/22/2017 3:00,117.8046875,124.515625
2/22/2017 4:00,117.8515625,124.625
2/22/2017 5:00,117.9140625,124.71875
2/22/2017 6:00,117.9609375,124.8125
2/22/2017 7:00,117.984375,124.859375
2/22/2017 8:00,117.96875,124.828125
2/22/2017 9:00,117.9921875,124.875
2/22/2017 10:00,118.015625,124.90625
2/22/2017 11:00,117.8984375,124.6875
2/22/2017 12:00,117.84375,124.609375
2/22/2017 13:00,117.8359375,124.609375
2/22/2017 14:00,117.7734375,124.53125
2/22/2017 15:00,117.9375,124.78125
2/22/2017 16:00,117.9765625,124.8125
2/22/2017 17:00,117.953125,124.78125
2/22/2017 19:00,117.953125,124.765625
2/22/2017 20:00,117.96875,124.8125
2/22/2017 21:00,117.953125,124.796875
2/22/2017 22:00,117.953125,124.796875
2/22/2017 23:00,117.9609375,124.8125
2/23/2017 0:00,117.9609375,124.8125
2/23/2017 1:00,117.953125,124.796875
2/23/2017 2:00,117.953125,124.796875
2/23/2017 3:00,117.953125,124.796875
2/23/2017 4:00,117.953125,124.796875
2/23/2017 5:00,117.96875,124.8125
2/23/2017 6:00,117.9765625,124.828125
2/23/2017 7:00,118.03125,124.890625
2/23/2017 8:00,118.1015625,125
2/23/2017 9:00,118.1171875,125.03125
2/23/2017 10:00,118.109375,124.984375
2/23/2017 11:00,118.1484375,125.046875
2/23/2017 12:00,118.1640625,125.046875
2/23/2017 13:00,118.15625,125.046875
2/23/2017 14:00,118.109375,125
2/23/2017 15:00,118.1328125,125.03125
2/23/2017 16:00,118.1796875,125.09375
2/23/2017 17:00,118.2109375,125.15625
2/23/2017 19:00,118.1953125,125.125
2/23/2017 20:00,118.1875,125.109375
2/23/2017 21:00,118.1875,125.109375
2/23/2017 22:00,118.2109375,125.140625
2/23/2017 23:00,118.2109375,125.15625
2/24/2017 0:00,118.203125,125.140625
2/24/2017 1:00,118.21875,125.15625
2/24/2017 2:00,118.203125,125.140625
2/24/2017 3:00,118.1875,125.125
2/24/2017 4:00,118.21875,125.15625
2/24/2017 5:00,118.2265625,125.171875
2/24/2017 6:00,118.2265625,125.171875
2/24/2017 7:00,118.265625,125.25
2/24/2017 8:00,118.296875,125.28125
2/24/2017 9:00,118.3984375,125.4375
2/24/2017 10:00,118.34375,125.375
2/24/2017 11:00,118.421875,125.5
2/24/2017 12:00,118.4609375,125.5625
2/24/2017 13:00,118.421875,125.515625
2/24/2017 14:00,118.4296875,125.53125
2/24/2017 15:00,118.5,125.625
2/24/2017 16:00,118.4609375,125.5625
2/24/2017 17:00,118.484375,125.625
2/26/2017 19:00,118.4375,125.546875
2/26/2017 20:00,118.4296875,125.53125
2/26/2017 21:00,118.4375,125.53125
2/26/2017 22:00,118.3984375,125.484375
2/26/2017 23:00,118.40625,125.5
2/27/2017 0:00,118.390625,125.484375
2/27/2017 1:00,118.390625,125.46875
2/27/2017 2:00,118.3984375,125.484375
2/27/2017 3:00,118.375,125.453125
2/27/2017 4:00,118.390625,125.453125
2/27/2017 5:00,118.3671875,125.4375
2/27/2017 6:00,118.375,125.46875
2/27/2017 7:00,118.375,125.46875
2/27/2017 8:00,118.390625,125.453125
2/27/2017 9:00,118.3671875,125.453125
2/27/2017 10:00,118.3203125,125.359375
2/27/2017 11:00,118.3203125,125.359375
2/27/2017 12:00,118.34375,125.421875
2/27/2017 13:00,118.203125,125.234375
2/27/2017 14:00,118.1640625,125.171875
2/27/2017 15:00,118.15625,125.140625
2/27/2017 16:00,118.1640625,125.125
2/27/2017 17:00,118.171875,125.15625
2/27/2017 19:00,118.1796875,125.171875
2/27/2017 20:00,118.21875,125.234375
2/27/2017 21:00,118.171875,125.171875
2/27/2017 22:00,118.171875,125.15625
2/27/2017 23:00,118.1484375,125.125
2/28/2017 0:00,118.1328125,125.09375
2/28/2017 1:00,118.1640625,125.15625
2/28/2017 2:00,118.1796875,125.21875
2/28/2017 3:00,118.1875,125.21875
2/28/2017 4:00,118.1640625,125.15625
2/28/2017 5:00,118.1328125,125.125
2/28/2017 6:00,118.1171875,125.078125
2/28/2017 7:00,118.1328125,125.125
2/28/2017 8:00,118.1640625,125.171875
2/28/2017 9:00,118.1796875,125.1875
2/28/2017 10:00,118.203125,125.21875
2/28/2017 11:00,118.21875,125.25
2/28/2017 12:00,118.1640625,125.21875
2/28/2017 13:00,118.1796875,125.25
2/28/2017 14:00,118.1015625,125.140625
2/28/2017 15:00,118.0703125,125.109375
2/28/2017 16:00,118.0078125,125.0625
2/28/2017 17:00,117.828125,124.8125
2/28/2017 19:00,117.671875,124.609375
2/28/2017 20:00,117.6484375,124.59375
2/28/2017 21:00,117.6875,124.65625
2/28/2017 22:00,117.703125,124.703125
2/28/2017 23:00,117.6015625,124.546875
3/1/2017 0:00,117.5859375,124.53125
3/1/2017 1:00,117.6171875,124.5625
3/1/2017 2:00,117.65625,124.59375
3/1/2017 3:00,117.71875,124.671875
3/1/2017 4:00,117.703125,124.625
3/1/2017 5:00,117.6640625,124.578125
3/1/2017 6:00,117.6171875,124.484375
3/1/2017 7:00,117.609375,124.453125
3/1/2017 8:00,117.5703125,124.4375
3/1/2017 9:00,117.4921875,124.265625
3/1/2017 10:00,117.5390625,124.296875
3/1/2017 11:00,117.53125,124.296875
3/1/2017 12:00,117.5703125,124.34375
3/1/2017 13:00,117.5703125,124.34375
3/1/2017 14:00,117.5625,124.34375
3/1/2017 15:00,117.53125,124.28125
3/1/2017 16:00,117.5390625,124.3125
3/1/2017 17:00,117.5234375,124.328125
3/1/2017 19:00,117.4375,124.203125
3/1/2017 20:00,117.484375,124.28125
3/1/2017 21:00,117.515625,124.28125
3/1/2017 22:00,117.515625,124.28125
3/1/2017 23:00,117.53125,124.3125
3/2/2017 2:00,117.5234375,124.265625
3/2/2017 3:00,117.515625,124.25
3/2/2017 4:00,117.515625,124.265625
3/2/2017 5:00,117.5390625,124.3125
3/2/2017 6:00,117.5390625,124.296875
3/2/2017 7:00,117.484375,124.203125
3/2/2017 8:00,117.4609375,124.15625
3/2/2017 9:00,117.4453125,124.203125
3/2/2017 10:00,117.328125,124.03125
3/2/2017 11:00,117.3515625,124.046875
3/2/2017 12:00,117.328125,124
3/2/2017 13:00,117.3125,124.015625
3/2/2017 14:00,117.296875,124
3/2/2017 15:00,117.34375,124.078125
3/2/2017 16:00,117.3671875,124.109375
3/2/2017 17:00,117.390625,124.171875
3/2/2017 20:00,117.375,124.109375
3/2/2017 21:00,117.3828125,124.109375
3/2/2017 23:00,117.4140625,124.1875
3/3/2017 0:00,117.4296875,124.203125
3/3/2017 3:00,117.3984375,124.171875
3/3/2017 4:00,117.375,124.140625
3/3/2017 5:00,117.3984375,124.15625
3/3/2017 6:00,117.3203125,124.03125
3/3/2017 7:00,117.3125,124.03125
3/3/2017 8:00,117.296875,123.984375
3/3/2017 9:00,117.34375,124.09375
3/3/2017 10:00,117.328125,124.09375
3/3/2017 11:00,117.2578125,123.96875
3/3/2017 12:00,117.2421875,123.9375
3/3/2017 13:00,117.3125,124.015625
3/3/2017 14:00,117.3671875,124.109375
3/3/2017 15:00,117.4140625,124.171875
3/3/2017 16:00,117.4453125,124.234375
3/3/2017 17:00,117.453125,124.234375
3/5/2017 19:00,117.4453125,124.265625
3/6/2017 3:00,117.5,124.34375
3/6/2017 4:00,117.5390625,124.390625
3/6/2017 5:00,117.53125,124.421875
3/6/2017 8:00,117.484375,124.296875
3/6/2017 9:00,117.46875,124.296875
3/6/2017 10:00,117.4453125,124.234375
3/6/2017 11:00,117.3984375,124.171875
3/6/2017 12:00,117.421875,124.171875
3/6/2017 13:00,117.3984375,124.125
3/6/2017 14:00,117.421875,124.171875
3/6/2017 15:00,117.4375,124.203125
3/6/2017 16:00,117.4375,124.234375
3/6/2017 17:00,117.3984375,124.15625
3/7/2017 5:00,117.375,124.109375
3/7/2017 6:00,117.3828125,124.109375
3/7/2017 7:00,117.40625,124.15625
3/7/2017 8:00,117.375,124.109375
3/7/2017 10:00,117.3828125,124.125
3/7/2017 11:00,117.3515625,124.109375
3/7/2017 12:00,117.3203125,124.0625
3/7/2017 13:00,117.3359375,124.09375
3/7/2017 14:00,117.2890625,124.015625
3/7/2017 16:00,117.296875,124.046875
3/7/2017 17:00,117.28125,123.984375
3/8/2017 9:00,117.078125,123.625
3/8/2017 10:00,117.1171875,123.703125
3/8/2017 12:00,117.1015625,123.671875
3/8/2017 14:00,117.1796875,123.78125
3/8/2017 15:00,117.171875,123.78125
3/8/2017 16:00,117.1640625,123.703125
3/8/2017 17:00,117.109375,123.703125
3/9/2017 11:00,117.0546875,123.53125
3/9/2017 13:00,117.0703125,123.515625
3/9/2017 14:00,117.0078125,123.453125
3/9/2017 17:00,116.96875,123.34375
